IncidntNum,Descript,DayOfWeek,Date,Time
166059492,LOST PROPERTY,Friday,01/29/2016 12:00:00 AM,09:00
166059505,LOST PROPERTY,Friday,02-05-2016 00:00,16:35
166232739,LOST PROPERTY,Friday,09/30/2016 12:00:00 AM,10:41
166059583,LOST PROPERTY,Saturday,03-12-2016 00:00,01:00
166059599,LOST PROPERTY,Saturday,03-12-2016 00:00,01:30
166059618,LOST PROPERTY,Thursday,03-10-2016 00:00,18:15
166059630,LOST PROPERTY,Wednesday,03-09-2016 00:00,13:45
166059646,LOST PROPERTY,Thursday,03-10-2016 00:00,21:30
166059652,LOST PROPERTY,Thursday,03-03-2016 00:00,09:43
166059668,LOST PROPERTY,Tuesday,03-08-2016 00:00,09:00
166059674,LOST PROPERTY,Tuesday,03-01-2016 00:00,16:52
166059680,LOST PROPERTY,Sunday,03-06-2016 00:00,16:10
166059925,LOST PROPERTY,Sunday,03-06-2016 00:00,10:30
166060079,LOST PROPERTY,Saturday,03-12-2016 00:00,15:00
166060110,LOST PROPERTY,Friday,03-04-2016 00:00,16:45
160009279,LOST PROPERTY,Monday,01-04-2016 00:00,15:03
160520689,LOST PROPERTY,Sunday,06/26/2016 12:00:00 AM,20:00
166060336,LOST PROPERTY,Saturday,02/13/2016 12:00:00 AM,14:29
166060621,LOST PROPERTY,Saturday,03-12-2016 00:00,16:30
166060875,LOST PROPERTY,Friday,03-11-2016 00:00,18:30
166060897,LOST PROPERTY,Tuesday,03-01-2016 00:00,15:00
166061936,LOST PROPERTY,Tuesday,03/15/2016 12:00:00 AM,12:00
166062100,LOST PROPERTY,Wednesday,03-09-2016 00:00,05:30
166062122,LOST PROPERTY,Wednesday,03-09-2016 00:00,12:39
166062144,LOST PROPERTY,Saturday,03-05-2016 00:00,19:00
166062150,LOST PROPERTY,Wednesday,03-09-2016 00:00,12:45
166062188,LOST PROPERTY,Monday,03-07-2016 00:00,14:11
166062229,LOST PROPERTY,Thursday,03-03-2016 00:00,19:40
166062304,LOST PROPERTY,Thursday,02/18/2016 12:00:00 AM,21:38
166062467,LOST PROPERTY,Wednesday,02/24/2016 12:00:00 AM,14:23
166062570,LOST PROPERTY,Thursday,02/25/2016 12:00:00 AM,16:30
166062586,LOST PROPERTY,Saturday,03-12-2016 00:00,17:00
166062699,LOST PROPERTY,Saturday,03-12-2016 00:00,10:20
166062702,LOST PROPERTY,Monday,02-08-2016 00:00,12:45
166062724,LOST PROPERTY,Wednesday,03-09-2016 00:00,15:00
166062746,LOST PROPERTY,Thursday,03-10-2016 00:00,15:51
166062752,LOST PROPERTY,Sunday,02/21/2016 12:00:00 AM,01:00
166062990,LOST PROPERTY,Thursday,03-10-2016 00:00,01:30
166063017,LOST PROPERTY,Monday,03/14/2016 12:00:00 AM,16:30
166063039,LOST PROPERTY,Saturday,03-12-2016 00:00,20:10
166063170,LOST PROPERTY,Saturday,03-12-2016 00:00,23:00
166063647,LOST PROPERTY,Monday,02/22/2016 12:00:00 AM,08:00
166063879,LOST PROPERTY,Wednesday,03/16/2016 12:00:00 AM,20:30
166064140,LOST PROPERTY,Thursday,03/17/2016 12:00:00 AM,08:30
166064156,LOST PROPERTY,Wednesday,03/16/2016 12:00:00 AM,16:10
166064178,LOST PROPERTY,Wednesday,03/16/2016 12:00:00 AM,16:15
166064253,LOST PROPERTY,Sunday,03/13/2016 12:00:00 AM,10:46
166064554,LOST PROPERTY,Thursday,03/17/2016 12:00:00 AM,07:00
166064667,LOST PROPERTY,Tuesday,03-08-2016 00:00,07:30
166064736,LOST PROPERTY,Friday,03-11-2016 00:00,09:00
166064792,LOST PROPERTY,Friday,03-11-2016 00:00,22:00
166064996,LOST PROPERTY,Thursday,02-04-2016 00:00,11:40
166065063,LOST PROPERTY,Wednesday,03/16/2016 12:00:00 AM,17:35
166065217,LOST PROPERTY,Friday,03/18/2016 12:00:00 AM,14:30
166065364,LOST PROPERTY,Friday,03/18/2016 12:00:00 AM,13:46
166065574,LOST PROPERTY,Saturday,03/19/2016 12:00:00 AM,02:00
166065687,LOST PROPERTY,Tuesday,03/15/2016 12:00:00 AM,22:30
166065706,LOST PROPERTY,Monday,03/14/2016 12:00:00 AM,13:00
166065734,LOST PROPERTY,Sunday,03/13/2016 12:00:00 AM,00:01
166065819,LOST PROPERTY,Friday,03/18/2016 12:00:00 AM,18:00
166066005,LOST PROPERTY,Thursday,03/17/2016 12:00:00 AM,15:59
166066102,LOST PROPERTY,Saturday,03/19/2016 12:00:00 AM,16:30
166066419,LOST PROPERTY,Saturday,03/19/2016 12:00:00 AM,18:00
166066453,LOST PROPERTY,Friday,03-04-2016 00:00,21:45
166066497,LOST PROPERTY,Sunday,03-06-2016 00:00,16:00
166066704,LOST PROPERTY,Friday,03/18/2016 12:00:00 AM,18:30
166066782,LOST PROPERTY,Saturday,03/19/2016 12:00:00 AM,16:55
166066798,LOST PROPERTY,Thursday,03/17/2016 12:00:00 AM,17:45
166066851,LOST PROPERTY,Saturday,03/19/2016 12:00:00 AM,12:50
166066895,LOST PROPERTY,Friday,03-04-2016 00:00,23:54
166066908,LOST PROPERTY,Friday,03/18/2016 12:00:00 AM,02:00
166067053,LOST PROPERTY,Friday,03/18/2016 12:00:00 AM,23:00
166067069,LOST PROPERTY,Saturday,03/19/2016 12:00:00 AM,12:43
166067257,LOST PROPERTY,Monday,03/21/2016 12:00:00 AM,15:50
166067263,LOST PROPERTY,Monday,03/14/2016 12:00:00 AM,21:00
166067279,LOST PROPERTY,Monday,03/21/2016 12:00:00 AM,16:00
166067285,LOST PROPERTY,Monday,03/21/2016 12:00:00 AM,17:00
166067326,LOST PROPERTY,Friday,03/18/2016 12:00:00 AM,23:30
166067348,LOST PROPERTY,Sunday,03/20/2016 12:00:00 AM,22:20
166067467,LOST PROPERTY,Saturday,03/19/2016 12:00:00 AM,16:52
166067473,LOST PROPERTY,Saturday,03/19/2016 12:00:00 AM,16:05
166067570,LOST PROPERTY,Thursday,02/18/2016 12:00:00 AM,10:00
166067724,LOST PROPERTY,Monday,03/14/2016 12:00:00 AM,23:55
166067780,LOST PROPERTY,Sunday,03/13/2016 12:00:00 AM,01:00
166067990,LOST PROPERTY,Wednesday,03/23/2016 12:00:00 AM,20:01
166068299,LOST PROPERTY,Saturday,03/19/2016 12:00:00 AM,16:30
166068318,LOST PROPERTY,Thursday,03/17/2016 12:00:00 AM,17:45
166240641,LOST PROPERTY,Saturday,10-08-2016 00:00,18:00
166069247,LOST PROPERTY,Thursday,03/17/2016 12:00:00 AM,02:10
166069253,LOST PROPERTY,Tuesday,03/22/2016 12:00:00 AM,13:30
166069388,LOST PROPERTY,Monday,03/21/2016 12:00:00 AM,16:00
166069457,LOST PROPERTY,Tuesday,03/22/2016 12:00:00 AM,17:00
166069491,LOST PROPERTY,Wednesday,03/23/2016 12:00:00 AM,16:05
166069639,LOST PROPERTY,Thursday,03/24/2016 12:00:00 AM,09:00
166069792,LOST PROPERTY,Monday,03/21/2016 12:00:00 AM,16:00
166069805,LOST PROPERTY,Thursday,03/17/2016 12:00:00 AM,10:30
166069952,LOST PROPERTY,Friday,03/25/2016 12:00:00 AM,08:45
166070056,LOST PROPERTY,Wednesday,03/23/2016 12:00:00 AM,12:30
166070589,LOST PROPERTY,Wednesday,03/23/2016 12:00:00 AM,23:00
166070749,LOST PROPERTY,Tuesday,03/22/2016 12:00:00 AM,17:00
166070799,LOST PROPERTY,Wednesday,03/23/2016 12:00:00 AM,19:30
166070909,LOST PROPERTY,Wednesday,03/16/2016 12:00:00 AM,17:00
166071004,LOST PROPERTY,Sunday,03/20/2016 12:00:00 AM,21:03
166071032,LOST PROPERTY,Friday,03/25/2016 12:00:00 AM,23:30
166071101,LOST PROPERTY,Saturday,03-12-2016 00:00,11:30
166071139,LOST PROPERTY,Saturday,03/26/2016 12:00:00 AM,11:30
166071145,LOST PROPERTY,Friday,03/25/2016 12:00:00 AM,23:30
166071333,LOST PROPERTY,Sunday,03/20/2016 12:00:00 AM,11:49
166071452,LOST PROPERTY,Tuesday,03/22/2016 12:00:00 AM,10:12
166071468,LOST PROPERTY,Sunday,02/21/2016 12:00:00 AM,10:30
166071587,LOST PROPERTY,Friday,03/25/2016 12:00:00 AM,12:00
166071731,LOST PROPERTY,Tuesday,03/15/2016 12:00:00 AM,09:30
166071800,LOST PROPERTY,Thursday,03/24/2016 12:00:00 AM,17:00
166071894,LOST PROPERTY,Saturday,03/26/2016 12:00:00 AM,16:15
166071991,LOST PROPERTY,Saturday,03/26/2016 12:00:00 AM,17:50
166072450,LOST PROPERTY,Friday,03/25/2016 12:00:00 AM,17:30
166072466,LOST PROPERTY,Saturday,03/26/2016 12:00:00 AM,01:11
166072513,LOST PROPERTY,Sunday,03/27/2016 12:00:00 AM,09:30
166073022,LOST PROPERTY,Monday,03/28/2016 12:00:00 AM,17:15
166073107,LOST PROPERTY,Monday,02/22/2016 12:00:00 AM,01:35
166073157,LOST PROPERTY,Monday,03/28/2016 12:00:00 AM,16:40
166073232,LOST PROPERTY,Sunday,03/27/2016 12:00:00 AM,02:00
166073301,LOST PROPERTY,Saturday,03/26/2016 12:00:00 AM,23:00
166073618,LOST PROPERTY,Friday,03/25/2016 12:00:00 AM,23:49
166073903,LOST PROPERTY,Saturday,03/26/2016 12:00:00 AM,12:30
166073919,LOST PROPERTY,Monday,03/28/2016 12:00:00 AM,18:30
166074064,LOST PROPERTY,Tuesday,03/29/2016 12:00:00 AM,18:00
166074503,LOST PROPERTY,Tuesday,03/29/2016 12:00:00 AM,08:00
166074713,LOST PROPERTY,Saturday,03/26/2016 12:00:00 AM,00:01
166074804,LOST PROPERTY,Friday,03/25/2016 12:00:00 AM,17:50
166074917,LOST PROPERTY,Tuesday,03/15/2016 12:00:00 AM,09:30
166074989,LOST PROPERTY,Wednesday,03/30/2016 12:00:00 AM,17:00
166075084,LOST PROPERTY,Monday,03/28/2016 12:00:00 AM,10:43
166075642,LOST PROPERTY,Friday,04-01-2016 00:00,15:00
166075670,LOST PROPERTY,Tuesday,03-08-2016 00:00,01:15
166075761,LOST PROPERTY,Thursday,03/31/2016 12:00:00 AM,16:00
166076010,LOST PROPERTY,Sunday,03-06-2016 00:00,16:00
166076098,LOST PROPERTY,Thursday,03/31/2016 12:00:00 AM,09:05
166076139,LOST PROPERTY,Thursday,03/31/2016 12:00:00 AM,12:00
166076173,LOST PROPERTY,Friday,04-01-2016 00:00,23:55
160009837,LOST PROPERTY,Monday,01-04-2016 00:00,16:30
166076747,LOST PROPERTY,Wednesday,03/30/2016 12:00:00 AM,08:33
166077068,LOST PROPERTY,Sunday,04-03-2016 00:00,01:45
166077579,LOST PROPERTY,Monday,03/14/2016 12:00:00 AM,10:00
166077723,LOST PROPERTY,Saturday,03/26/2016 12:00:00 AM,21:45
166077751,LOST PROPERTY,Sunday,03-06-2016 00:00,02:00
166078044,LOST PROPERTY,Tuesday,03-08-2016 00:00,21:00
166078163,LOST PROPERTY,Thursday,03/31/2016 12:00:00 AM,17:30
166078185,LOST PROPERTY,Sunday,04-03-2016 00:00,01:00
166078191,LOST PROPERTY,Friday,04-01-2016 00:00,11:28
166078210,LOST PROPERTY,Wednesday,03-09-2016 00:00,23:38
166078282,LOST PROPERTY,Friday,03-04-2016 00:00,14:03
166078298,LOST PROPERTY,Sunday,04-03-2016 00:00,00:10
166078373,LOST PROPERTY,Wednesday,03/30/2016 12:00:00 AM,14:37
166078395,LOST PROPERTY,Saturday,04-02-2016 00:00,08:25
166078486,LOST PROPERTY,Friday,04-01-2016 00:00,13:30
166078492,LOST PROPERTY,Sunday,04-03-2016 00:00,01:28
166078505,LOST PROPERTY,Saturday,04-02-2016 00:00,01:00
166249994,LOST PROPERTY,Saturday,10/29/2016 12:00:00 AM,13:00
166079553,LOST PROPERTY,Monday,04-04-2016 00:00,21:49
166079638,LOST PROPERTY,Saturday,04-02-2016 00:00,23:30
166079644,LOST PROPERTY,Tuesday,03/29/2016 12:00:00 AM,16:00
166079729,LOST PROPERTY,Wednesday,03/30/2016 12:00:00 AM,11:00
166079735,LOST PROPERTY,Saturday,03/26/2016 12:00:00 AM,09:18
166079757,LOST PROPERTY,Saturday,04-02-2016 00:00,23:00
166079939,LOST PROPERTY,Tuesday,03/29/2016 12:00:00 AM,15:30
166079989,LOST PROPERTY,Wednesday,03/30/2016 12:00:00 AM,23:00
166080061,LOST PROPERTY,Monday,04-04-2016 00:00,12:14
166080215,LOST PROPERTY,Wednesday,04-06-2016 00:00,09:30
166080221,LOST PROPERTY,Wednesday,04-06-2016 00:00,12:30
166080237,LOST PROPERTY,Tuesday,04-05-2016 00:00,09:00
160480453,LOST PROPERTY,Saturday,06-11-2016 00:00,12:00
166080798,LOST PROPERTY,Wednesday,04-06-2016 00:00,21:30
166081241,LOST PROPERTY,Tuesday,03/22/2016 12:00:00 AM,17:00
166081285,LOST PROPERTY,Wednesday,04-06-2016 00:00,06:43
166081348,LOST PROPERTY,Saturday,04-09-2016 00:00,17:15
166081401,LOST PROPERTY,Wednesday,04-06-2016 00:00,11:00
166081520,LOST PROPERTY,Saturday,04-09-2016 00:00,19:50
166081558,LOST PROPERTY,Saturday,04-09-2016 00:00,20:00
166081611,LOST PROPERTY,Thursday,03/24/2016 12:00:00 AM,19:49
166081633,LOST PROPERTY,Saturday,04-09-2016 00:00,21:30
166081655,LOST PROPERTY,Sunday,04-03-2016 00:00,10:00
166082330,LOST PROPERTY,Thursday,04-07-2016 00:00,05:45
166082471,LOST PROPERTY,Thursday,04-07-2016 00:00,01:15
166214709,LOST PROPERTY,Wednesday,09-07-2016 00:00,10:25
166082744,LOST PROPERTY,Sunday,04-03-2016 00:00,17:30
166082885,LOST PROPERTY,Saturday,04-02-2016 00:00,23:40
166082998,LOST PROPERTY,Thursday,04-07-2016 00:00,20:30
166083037,LOST PROPERTY,Thursday,04-07-2016 00:00,12:20
166083253,LOST PROPERTY,Tuesday,04-05-2016 00:00,15:00
166083269,LOST PROPERTY,Saturday,04-02-2016 00:00,13:31
166083275,LOST PROPERTY,Monday,04-04-2016 00:00,11:00
166083297,LOST PROPERTY,Wednesday,04-06-2016 00:00,23:45
166083833,LOST PROPERTY,Friday,04-08-2016 00:00,19:30
166083924,LOST PROPERTY,Tuesday,04-12-2016 00:00,08:15
166084007,LOST PROPERTY,Monday,03/28/2016 12:00:00 AM,12:30
166084126,LOST PROPERTY,Monday,03/28/2016 12:00:00 AM,10:07
166084176,LOST PROPERTY,Thursday,04-07-2016 00:00,17:40
166084217,LOST PROPERTY,Friday,04-08-2016 00:00,21:00
166084251,LOST PROPERTY,Monday,04-11-2016 00:00,16:30
166084433,LOST PROPERTY,Friday,02-05-2016 00:00,18:15
166084524,LOST PROPERTY,Saturday,04-09-2016 00:00,12:00
166084596,LOST PROPERTY,Saturday,04-09-2016 00:00,00:20
166084665,LOST PROPERTY,Sunday,04-10-2016 00:00,00:45
166085011,LOST PROPERTY,Tuesday,04-12-2016 00:00,14:00
166085049,LOST PROPERTY,Sunday,04-10-2016 00:00,22:40
166085083,LOST PROPERTY,Thursday,03/31/2016 12:00:00 AM,21:00
166085124,LOST PROPERTY,Saturday,04-09-2016 00:00,11:14
166085243,LOST PROPERTY,Friday,03/25/2016 12:00:00 AM,09:00
166085306,LOST PROPERTY,Monday,03/14/2016 12:00:00 AM,18:14
166085334,LOST PROPERTY,Friday,04-08-2016 00:00,12:00
166085384,LOST PROPERTY,Tuesday,04-05-2016 00:00,13:41
166085497,LOST PROPERTY,Wednesday,04/13/2016 12:00:00 AM,14:56
166085516,LOST PROPERTY,Monday,04-11-2016 00:00,08:00
166085663,LOST PROPERTY,Sunday,04-03-2016 00:00,07:00
166085992,LOST PROPERTY,Wednesday,04/13/2016 12:00:00 AM,19:20
166086235,LOST PROPERTY,Wednesday,04-06-2016 00:00,19:02
166086382,LOST PROPERTY,Tuesday,03/29/2016 12:00:00 AM,23:30
166086423,LOST PROPERTY,Tuesday,04-12-2016 00:00,02:00
166086473,LOST PROPERTY,Wednesday,04/13/2016 12:00:00 AM,20:00
166086495,LOST PROPERTY,Thursday,04/14/2016 12:00:00 AM,22:10
166086768,LOST PROPERTY,Friday,02/19/2016 12:00:00 AM,08:06
166086990,LOST PROPERTY,Saturday,04/16/2016 12:00:00 AM,16:30
166087045,LOST PROPERTY,Friday,04-08-2016 00:00,09:00
166087067,LOST PROPERTY,Friday,04-08-2016 00:00,13:45
166087261,LOST PROPERTY,Thursday,04/14/2016 12:00:00 AM,18:15
166087368,LOST PROPERTY,Friday,04-08-2016 00:00,13:08
166087380,LOST PROPERTY,Thursday,03/31/2016 12:00:00 AM,23:00
166087409,LOST PROPERTY,Tuesday,04-12-2016 00:00,19:50
166087744,LOST PROPERTY,Monday,04-11-2016 00:00,14:42
166087788,LOST PROPERTY,Friday,04/15/2016 12:00:00 AM,18:20
166087794,LOST PROPERTY,Friday,04/15/2016 12:00:00 AM,22:01
166087891,LOST PROPERTY,Thursday,04/14/2016 12:00:00 AM,12:01
166087904,LOST PROPERTY,Saturday,04/16/2016 12:00:00 AM,11:05
166087948,LOST PROPERTY,Friday,04/15/2016 12:00:00 AM,01:23
166088015,LOST PROPERTY,Sunday,04/17/2016 12:00:00 AM,13:00
166088441,LOST PROPERTY,Tuesday,04-12-2016 00:00,22:30
166088601,LOST PROPERTY,Friday,04/15/2016 12:00:00 AM,22:00
166088695,LOST PROPERTY,Saturday,04/16/2016 12:00:00 AM,22:30
166088720,LOST PROPERTY,Thursday,04/14/2016 12:00:00 AM,10:00
166088770,LOST PROPERTY,Saturday,04-09-2016 00:00,12:50
166089007,LOST PROPERTY,Monday,04-11-2016 00:00,14:42
166089041,LOST PROPERTY,Friday,04/15/2016 12:00:00 AM,11:15
166089063,LOST PROPERTY,Saturday,04/16/2016 12:00:00 AM,23:45
166089104,LOST PROPERTY,Saturday,04/16/2016 12:00:00 AM,11:00
166089160,LOST PROPERTY,Sunday,04/17/2016 12:00:00 AM,02:45
166089524,LOST PROPERTY,Sunday,04/17/2016 12:00:00 AM,14:00
166089825,LOST PROPERTY,Friday,04-08-2016 00:00,06:40
166089897,LOST PROPERTY,Monday,04/18/2016 12:00:00 AM,16:02
166089994,LOST PROPERTY,Wednesday,04/13/2016 12:00:00 AM,20:55
166090195,LOST PROPERTY,Monday,04/18/2016 12:00:00 AM,08:15
166090208,LOST PROPERTY,Thursday,03/31/2016 12:00:00 AM,07:33
166090333,LOST PROPERTY,Thursday,04/14/2016 12:00:00 AM,18:00
166090399,LOST PROPERTY,Sunday,04/17/2016 12:00:00 AM,01:40
166090929,LOST PROPERTY,Wednesday,04/20/2016 12:00:00 AM,12:50
160481495,LOST PROPERTY,Friday,06-03-2016 00:00,19:00
166091046,LOST PROPERTY,Wednesday,04/20/2016 12:00:00 AM,17:00
166091159,LOST PROPERTY,Wednesday,04/20/2016 12:00:00 AM,18:40
166091165,LOST PROPERTY,Thursday,04/21/2016 12:00:00 AM,10:39
166091171,LOST PROPERTY,Sunday,04/17/2016 12:00:00 AM,22:00
166091331,LOST PROPERTY,Wednesday,04/20/2016 12:00:00 AM,11:50
166091472,LOST PROPERTY,Thursday,04/21/2016 12:00:00 AM,22:50
166091541,LOST PROPERTY,Tuesday,04/19/2016 12:00:00 AM,21:00
166091654,LOST PROPERTY,Thursday,04/21/2016 12:00:00 AM,22:30
166091723,LOST PROPERTY,Saturday,04/23/2016 12:00:00 AM,06:30
166091745,LOST PROPERTY,Saturday,04/23/2016 12:00:00 AM,18:30
166092038,LOST PROPERTY,Sunday,04/17/2016 12:00:00 AM,00:52
166092163,LOST PROPERTY,Saturday,04-09-2016 00:00,23:55
166092549,LOST PROPERTY,Tuesday,04/19/2016 12:00:00 AM,12:30
166092680,LOST PROPERTY,Friday,04/22/2016 12:00:00 AM,16:00
166092981,LOST PROPERTY,Saturday,04/23/2016 12:00:00 AM,19:00
166093155,LOST PROPERTY,Sunday,04/24/2016 12:00:00 AM,02:49
166094250,LOST PROPERTY,Wednesday,04/20/2016 12:00:00 AM,19:44
166094288,LOST PROPERTY,Monday,04-11-2016 00:00,19:48
166094307,LOST PROPERTY,Wednesday,04/20/2016 12:00:00 AM,15:00
166094341,LOST PROPERTY,Monday,04/25/2016 12:00:00 AM,16:30
166094426,LOST PROPERTY,Sunday,04/24/2016 12:00:00 AM,00:34
166094460,LOST PROPERTY,Monday,04/25/2016 12:00:00 AM,19:00
166094517,LOST PROPERTY,Wednesday,04/13/2016 12:00:00 AM,15:44
166094589,LOST PROPERTY,Wednesday,04/20/2016 12:00:00 AM,03:40
166094642,LOST PROPERTY,Tuesday,04/26/2016 12:00:00 AM,20:45
166094802,LOST PROPERTY,Saturday,04/23/2016 12:00:00 AM,02:00
166094824,LOST PROPERTY,Wednesday,04/20/2016 12:00:00 AM,18:00
166094943,LOST PROPERTY,Tuesday,04/26/2016 12:00:00 AM,18:00
166094959,LOST PROPERTY,Sunday,04/24/2016 12:00:00 AM,19:00
166094993,LOST PROPERTY,Tuesday,04/26/2016 12:00:00 AM,21:45
166095098,LOST PROPERTY,Sunday,04/24/2016 12:00:00 AM,18:00
166095139,LOST PROPERTY,Monday,04/25/2016 12:00:00 AM,21:20
166095214,LOST PROPERTY,Friday,04/22/2016 12:00:00 AM,14:30
166095593,LOST PROPERTY,Friday,04/22/2016 12:00:00 AM,23:00
166095690,LOST PROPERTY,Monday,04/25/2016 12:00:00 AM,11:50
166096002,LOST PROPERTY,Sunday,04/24/2016 12:00:00 AM,01:12
166096030,LOST PROPERTY,Saturday,04/23/2016 12:00:00 AM,16:17
166096096,LOST PROPERTY,Monday,04/25/2016 12:00:00 AM,17:30
166096109,LOST PROPERTY,Friday,03-04-2016 00:00,17:18
166096121,LOST PROPERTY,Tuesday,04/26/2016 12:00:00 AM,20:00
166096137,LOST PROPERTY,Wednesday,04/20/2016 12:00:00 AM,16:40
166096416,LOST PROPERTY,Saturday,04/23/2016 12:00:00 AM,13:30
166096513,LOST PROPERTY,Tuesday,04/26/2016 12:00:00 AM,09:30
166096563,LOST PROPERTY,Friday,04-08-2016 00:00,08:35
166096676,LOST PROPERTY,Tuesday,04/26/2016 12:00:00 AM,22:30
166096739,LOST PROPERTY,Thursday,04/21/2016 12:00:00 AM,08:50
166096814,LOST PROPERTY,Thursday,04/28/2016 12:00:00 AM,17:30
166096892,LOST PROPERTY,Friday,04/22/2016 12:00:00 AM,20:00
166097066,LOST PROPERTY,Tuesday,04/26/2016 12:00:00 AM,20:00
166097282,LOST PROPERTY,Monday,04/18/2016 12:00:00 AM,08:00
166097298,LOST PROPERTY,Saturday,04/16/2016 12:00:00 AM,10:00
166097436,LOST PROPERTY,Friday,04/29/2016 12:00:00 AM,23:30
166097696,LOST PROPERTY,Friday,04/29/2016 12:00:00 AM,20:30
166097759,LOST PROPERTY,Saturday,04/30/2016 12:00:00 AM,01:00
166097806,LOST PROPERTY,Saturday,04-09-2016 00:00,00:30
166097878,LOST PROPERTY,Wednesday,04/27/2016 12:00:00 AM,04:00
166097890,LOST PROPERTY,Thursday,04/28/2016 12:00:00 AM,11:00
166097981,LOST PROPERTY,Tuesday,04/26/2016 12:00:00 AM,12:00
166098008,LOST PROPERTY,Sunday,04/24/2016 12:00:00 AM,11:00
166098042,LOST PROPERTY,Thursday,04/28/2016 12:00:00 AM,18:00
166098127,LOST PROPERTY,Friday,04/29/2016 12:00:00 AM,16:15
166098280,LOST PROPERTY,Thursday,04/28/2016 12:00:00 AM,20:30
166098309,LOST PROPERTY,Saturday,04/30/2016 12:00:00 AM,19:00
166098650,LOST PROPERTY,Sunday,05-01-2016 00:00,16:51
166098804,LOST PROPERTY,Saturday,04/30/2016 12:00:00 AM,09:30
166098939,LOST PROPERTY,Friday,04/29/2016 12:00:00 AM,10:45
166098945,LOST PROPERTY,Sunday,05-01-2016 00:00,11:30
166099028,LOST PROPERTY,Thursday,04/28/2016 12:00:00 AM,17:40
166099404,LOST PROPERTY,Friday,04/29/2016 12:00:00 AM,18:30
166099595,LOST PROPERTY,Sunday,05-01-2016 00:00,01:30
166099636,LOST PROPERTY,Sunday,05-01-2016 00:00,19:00
166100255,LOST PROPERTY,Tuesday,05-03-2016 00:00,07:30
166100346,LOST PROPERTY,Monday,03-07-2016 00:00,12:35
166100493,LOST PROPERTY,Saturday,04/23/2016 12:00:00 AM,11:25
166100590,LOST PROPERTY,Thursday,04/21/2016 12:00:00 AM,08:00
166100700,LOST PROPERTY,Tuesday,05-03-2016 00:00,21:30
166100788,LOST PROPERTY,Saturday,04-09-2016 00:00,01:31
166100794,LOST PROPERTY,Monday,05-02-2016 00:00,09:15
166100807,LOST PROPERTY,Wednesday,04/20/2016 12:00:00 AM,14:37
166101388,LOST PROPERTY,Sunday,05-01-2016 00:00,13:32
166101639,LOST PROPERTY,Thursday,05-05-2016 00:00,10:09
166101805,LOST PROPERTY,Wednesday,05-04-2016 00:00,12:40
166101811,LOST PROPERTY,Thursday,04/28/2016 12:00:00 AM,13:04
166101827,LOST PROPERTY,Thursday,05-05-2016 00:00,11:45
166102057,LOST PROPERTY,Tuesday,05-03-2016 00:00,10:00
166102148,LOST PROPERTY,Sunday,05-01-2016 00:00,00:01
166102530,LOST PROPERTY,Friday,04/29/2016 12:00:00 AM,20:00
166102568,LOST PROPERTY,Thursday,04/28/2016 12:00:00 AM,15:29
166102671,LOST PROPERTY,Friday,04/29/2016 12:00:00 AM,22:31
166102740,LOST PROPERTY,Monday,05-02-2016 00:00,18:00
166102831,LOST PROPERTY,Sunday,05-01-2016 00:00,13:00
166102853,LOST PROPERTY,Saturday,04/30/2016 12:00:00 AM,23:45
166103221,LOST PROPERTY,Thursday,05-05-2016 00:00,22:00
166103287,LOST PROPERTY,Wednesday,04-06-2016 00:00,15:00
166103447,LOST PROPERTY,Friday,05-06-2016 00:00,21:00
166103544,LOST PROPERTY,Tuesday,05-03-2016 00:00,17:40
166103572,LOST PROPERTY,Thursday,05-05-2016 00:00,12:00
166103588,LOST PROPERTY,Friday,05-06-2016 00:00,13:45
166103914,LOST PROPERTY,Wednesday,04-06-2016 00:00,11:00
166103958,LOST PROPERTY,Friday,05-06-2016 00:00,09:00
166104194,LOST PROPERTY,Saturday,05-07-2016 00:00,01:00
166104229,LOST PROPERTY,Saturday,05-07-2016 00:00,15:00
166104235,LOST PROPERTY,Sunday,05-08-2016 00:00,11:00
166104241,LOST PROPERTY,Wednesday,04/20/2016 12:00:00 AM,17:30
166104285,LOST PROPERTY,Sunday,05-08-2016 00:00,13:30
166104332,LOST PROPERTY,Friday,05-06-2016 00:00,08:00
166104451,LOST PROPERTY,Sunday,05-08-2016 00:00,18:00
166104570,LOST PROPERTY,Sunday,05-08-2016 00:00,00:05
166104627,LOST PROPERTY,Friday,05-06-2016 00:00,23:05
166104655,LOST PROPERTY,Tuesday,05-10-2016 00:00,05:05
166104661,LOST PROPERTY,Saturday,05-07-2016 00:00,23:00
166236292,LOST PROPERTY,Sunday,10-09-2016 00:00,12:20
166104752,LOST PROPERTY,Monday,05-09-2016 00:00,23:00
166105108,LOST PROPERTY,Friday,05-06-2016 00:00,00:45
166105302,LOST PROPERTY,Saturday,05-07-2016 00:00,02:00
166105766,LOST PROPERTY,Monday,05-09-2016 00:00,23:40
166106037,LOST PROPERTY,Monday,05-09-2016 00:00,08:45
166106043,LOST PROPERTY,Saturday,05-07-2016 00:00,01:00
166106247,LOST PROPERTY,Saturday,05-07-2016 00:00,03:33
166106281,LOST PROPERTY,Thursday,05-05-2016 00:00,08:00
166106504,LOST PROPERTY,Monday,05-02-2016 00:00,20:00
166106714,LOST PROPERTY,Thursday,04-07-2016 00:00,11:23
166106770,LOST PROPERTY,Tuesday,05-10-2016 00:00,14:30
