IncidntNum,Descript,DayOfWeek,Date,Time
160059882,LOST PROPERTY,Tuesday,01/19/2016 12:00:00 AM,10:00
160156682,LOST PROPERTY,Tuesday,02/16/2016 12:00:00 AM,17:15
160156698,LOST PROPERTY,Monday,02/15/2016 12:00:00 AM,12:00
160153274,LOST PROPERTY,Friday,02/19/2016 12:00:00 AM,22:00
160160188,LOST PROPERTY,Monday,02/22/2016 12:00:00 AM,13:00
160549510,LOST PROPERTY,Tuesday,07-05-2016 00:00,17:25
160162491,LOST PROPERTY,Thursday,02/18/2016 12:00:00 AM,12:00
160171599,LOST PROPERTY,Saturday,02/27/2016 12:00:00 AM,13:00
160176492,LOST PROPERTY,Monday,02/29/2016 12:00:00 AM,11:15
160177036,LOST PROPERTY,Sunday,02/28/2016 12:00:00 AM,17:00
160177688,LOST PROPERTY,Monday,02/29/2016 12:00:00 AM,20:30
160179656,LOST PROPERTY,Sunday,02/28/2016 12:00:00 AM,02:00
160179866,LOST PROPERTY,Sunday,02/28/2016 12:00:00 AM,23:00
160183710,LOST PROPERTY,Friday,02-12-2016 00:00,01:00
160185772,LOST PROPERTY,Monday,02/29/2016 12:00:00 AM,16:20
160187728,LOST PROPERTY,Sunday,01/31/2016 12:00:00 AM,00:01
160187994,LOST PROPERTY,Friday,03-04-2016 00:00,02:30
160192250,LOST PROPERTY,Saturday,03-05-2016 00:00,18:30
160079909,LOST PROPERTY,Wednesday,01/27/2016 12:00:00 AM,16:00
160199529,LOST PROPERTY,Saturday,03-05-2016 00:00,11:00
160199933,LOST PROPERTY,Monday,03-07-2016 00:00,17:00
160201588,LOST PROPERTY,Sunday,03-06-2016 00:00,11:00
160201635,LOST PROPERTY,Monday,02/29/2016 12:00:00 AM,18:00
160087510,LOST PROPERTY,Friday,01/29/2016 12:00:00 AM,22:00
160204429,LOST PROPERTY,Friday,03-04-2016 00:00,12:00
160206867,LOST PROPERTY,Saturday,02/27/2016 12:00:00 AM,06:30
160209968,LOST PROPERTY,Friday,03-11-2016 00:00,17:30
160210153,LOST PROPERTY,Saturday,03-12-2016 00:00,11:00
160092989,LOST PROPERTY,Monday,02-01-2016 00:00,09:00
160215551,LOST PROPERTY,Saturday,03-12-2016 00:00,15:00
160661647,LOST PROPERTY,Monday,06/20/2016 12:00:00 AM,13:00
160661653,LOST PROPERTY,Monday,08/15/2016 12:00:00 AM,23:00
160663104,LOST PROPERTY,Tuesday,08/16/2016 12:00:00 AM,18:40
160664964,LOST PROPERTY,Wednesday,08/17/2016 12:00:00 AM,14:30
160221859,LOST PROPERTY,Monday,02/15/2016 12:00:00 AM,00:01
160098749,LOST PROPERTY,Tuesday,02-02-2016 00:00,18:30
160224483,LOST PROPERTY,Thursday,03/17/2016 12:00:00 AM,09:00
160226611,LOST PROPERTY,Thursday,03/17/2016 12:00:00 AM,10:00
160227998,LOST PROPERTY,Friday,03/18/2016 12:00:00 AM,16:30
160677597,LOST PROPERTY,Sunday,08/21/2016 12:00:00 AM,19:00
160230800,LOST PROPERTY,Saturday,03/19/2016 12:00:00 AM,11:00
160230816,LOST PROPERTY,Saturday,03/19/2016 12:00:00 AM,15:45
160231018,LOST PROPERTY,Friday,03/18/2016 12:00:00 AM,18:00
160233917,LOST PROPERTY,Sunday,03/20/2016 12:00:00 AM,16:30
160234874,LOST PROPERTY,Monday,03/21/2016 12:00:00 AM,03:30
160107895,LOST PROPERTY,Friday,02-05-2016 00:00,21:30
160238434,LOST PROPERTY,Wednesday,03/16/2016 12:00:00 AM,00:01
160238456,LOST PROPERTY,Monday,03/21/2016 12:00:00 AM,12:00
160240348,LOST PROPERTY,Monday,03-07-2016 00:00,16:00
160711979,LOST PROPERTY,Thursday,09-01-2016 00:00,23:30
160109299,LOST PROPERTY,Friday,02-05-2016 00:00,16:30
160220663,LOST PROPERTY,Wednesday,03/16/2016 12:00:00 AM,01:00
160241738,LOST PROPERTY,Sunday,03/20/2016 12:00:00 AM,10:00
160242924,LOST PROPERTY,Wednesday,03/23/2016 12:00:00 AM,11:09
160244356,LOST PROPERTY,Thursday,03/24/2016 12:00:00 AM,08:45
160245382,LOST PROPERTY,Thursday,03/24/2016 12:00:00 AM,12:00
160706550,LOST PROPERTY,Sunday,08/28/2016 12:00:00 AM,21:00
160113347,LOST PROPERTY,Monday,02-01-2016 00:00,09:00
160114191,LOST PROPERTY,Sunday,02-07-2016 00:00,18:45
160731290,LOST PROPERTY,Thursday,09-08-2016 00:00,15:00
160285162,LOST PROPERTY,Tuesday,03-01-2016 00:00,00:01
160225986,LOST PROPERTY,Thursday,03/17/2016 12:00:00 AM,21:30
160252365,LOST PROPERTY,Sunday,03/27/2016 12:00:00 AM,01:15
160253385,LOST PROPERTY,Sunday,03/27/2016 12:00:00 AM,07:25
160119408,LOST PROPERTY,Tuesday,02-09-2016 00:00,16:00
160253943,LOST PROPERTY,Saturday,03/26/2016 12:00:00 AM,00:01
160254333,LOST PROPERTY,Saturday,03/19/2016 12:00:00 AM,10:00
160256301,LOST PROPERTY,Monday,03/21/2016 12:00:00 AM,11:00
160230509,LOST PROPERTY,Saturday,03/19/2016 12:00:00 AM,05:24
160233252,LOST PROPERTY,Friday,03/18/2016 12:00:00 AM,20:00
160259424,LOST PROPERTY,Monday,03/28/2016 12:00:00 AM,13:40
160260067,LOST PROPERTY,Tuesday,03/29/2016 12:00:00 AM,16:00
160261996,LOST PROPERTY,Sunday,02/28/2016 12:00:00 AM,12:00
160262035,LOST PROPERTY,Tuesday,03/29/2016 12:00:00 AM,14:00
160264906,LOST PROPERTY,Thursday,03/31/2016 12:00:00 AM,00:01
160264990,LOST PROPERTY,Wednesday,03/30/2016 12:00:00 AM,21:30
160795848,LOST PROPERTY,Friday,09/30/2016 12:00:00 AM,19:30
160130482,LOST PROPERTY,Friday,02-12-2016 00:00,10:00
160267251,LOST PROPERTY,Thursday,03/31/2016 12:00:00 AM,16:00
160806752,LOST PROPERTY,Tuesday,09/27/2016 12:00:00 AM,15:00
160133072,LOST PROPERTY,Saturday,02/13/2016 12:00:00 AM,23:50
160269661,LOST PROPERTY,Thursday,03/31/2016 12:00:00 AM,22:30
160270395,LOST PROPERTY,Friday,04-01-2016 00:00,22:00
160134246,LOST PROPERTY,Sunday,02/14/2016 12:00:00 AM,20:20
160772288,LOST PROPERTY,Monday,09/19/2016 12:00:00 AM,10:25
160816121,LOST PROPERTY,Friday,10-07-2016 00:00,10:00
160135006,LOST PROPERTY,Sunday,02/14/2016 12:00:00 AM,12:00
160136082,LOST PROPERTY,Thursday,02-11-2016 00:00,14:00
160136139,LOST PROPERTY,Sunday,02/14/2016 12:00:00 AM,23:30
160136355,LOST PROPERTY,Friday,02-05-2016 00:00,18:00
160274240,LOST PROPERTY,Saturday,04-02-2016 00:00,17:30
160275505,LOST PROPERTY,Sunday,04-03-2016 00:00,17:00
160276876,LOST PROPERTY,Wednesday,03-09-2016 00:00,12:00
160277802,LOST PROPERTY,Monday,04-04-2016 00:00,14:30
160278208,LOST PROPERTY,Monday,04-04-2016 00:00,15:00
160321211,LOST PROPERTY,Monday,04/18/2016 12:00:00 AM,10:10
160843077,LOST PROPERTY,Thursday,09-01-2016 00:00,08:00
160141815,LOST PROPERTY,Saturday,02/13/2016 12:00:00 AM,11:00
160287685,LOST PROPERTY,Thursday,04-07-2016 00:00,16:30
160144364,LOST PROPERTY,Wednesday,02/17/2016 12:00:00 AM,13:00
160288417,LOST PROPERTY,Thursday,04-07-2016 00:00,19:45
160145011,LOST PROPERTY,Wednesday,02/17/2016 12:00:00 AM,09:00
160860297,LOST PROPERTY,Thursday,10/13/2016 12:00:00 AM,06:00
160291062,LOST PROPERTY,Friday,04-08-2016 00:00,22:30
160874981,LOST PROPERTY,Wednesday,10/26/2016 12:00:00 AM,09:00
160294135,LOST PROPERTY,Sunday,04-10-2016 00:00,00:01
160295694,LOST PROPERTY,Tuesday,04-05-2016 00:00,16:00
160296880,LOST PROPERTY,Sunday,04-10-2016 00:00,12:00
160296921,LOST PROPERTY,Thursday,04-07-2016 00:00,23:00
160297355,LOST PROPERTY,Friday,04-08-2016 00:00,13:00
160297446,LOST PROPERTY,Thursday,04-07-2016 00:00,15:00
160150929,LOST PROPERTY,Saturday,02/20/2016 12:00:00 AM,00:01
160298466,LOST PROPERTY,Wednesday,01/20/2016 12:00:00 AM,00:01
160299163,LOST PROPERTY,Monday,04-11-2016 00:00,16:00
160300566,LOST PROPERTY,Monday,04-11-2016 00:00,14:48
160301348,LOST PROPERTY,Tuesday,04-12-2016 00:00,12:30
160153105,LOST PROPERTY,Saturday,02/20/2016 12:00:00 AM,13:00
160304198,LOST PROPERTY,Wednesday,04/13/2016 12:00:00 AM,11:30
160153882,LOST PROPERTY,Saturday,02/20/2016 12:00:00 AM,16:59
160306451,LOST PROPERTY,Wednesday,04/13/2016 12:00:00 AM,19:00
160306871,LOST PROPERTY,Monday,03/21/2016 12:00:00 AM,12:00
160308134,LOST PROPERTY,Sunday,04-03-2016 00:00,00:01
160309079,LOST PROPERTY,Thursday,04/14/2016 12:00:00 AM,17:00
160309881,LOST PROPERTY,Monday,04-04-2016 00:00,10:00
160156654,LOST PROPERTY,Sunday,02/21/2016 12:00:00 AM,22:00
160313616,LOST PROPERTY,Saturday,04/16/2016 12:00:00 AM,18:00
160315236,LOST PROPERTY,Thursday,04/14/2016 12:00:00 AM,01:30
161020943,LOST PROPERTY,Thursday,12/15/2016 12:00:00 AM,10:20
160320542,LOST PROPERTY,Monday,04/18/2016 12:00:00 AM,14:30
160321318,LOST PROPERTY,Wednesday,03/23/2016 12:00:00 AM,16:00
160161619,LOST PROPERTY,Wednesday,02/24/2016 12:00:00 AM,08:30
160161750,LOST PROPERTY,Monday,02/22/2016 12:00:00 AM,17:00
160323455,LOST PROPERTY,Tuesday,04/19/2016 12:00:00 AM,16:00
160323778,LOST PROPERTY,Thursday,04-07-2016 00:00,12:30
160983849,LOST PROPERTY,Friday,12-02-2016 00:00,23:30
160333545,LOST PROPERTY,Saturday,04/23/2016 12:00:00 AM,10:00
160994498,LOST PROPERTY,Friday,11-04-2016 00:00,12:00
160332246,LOST PROPERTY,Friday,04/22/2016 12:00:00 AM,22:00
160341087,LOST PROPERTY,Tuesday,04/26/2016 12:00:00 AM,08:30
160341128,LOST PROPERTY,Monday,04-11-2016 00:00,12:00
160342160,LOST PROPERTY,Friday,04/15/2016 12:00:00 AM,22:30
160342449,LOST PROPERTY,Monday,04/25/2016 12:00:00 AM,15:30
160343061,LOST PROPERTY,Tuesday,04/26/2016 12:00:00 AM,16:45
160343077,LOST PROPERTY,Tuesday,04/26/2016 12:00:00 AM,12:00
160343776,LOST PROPERTY,Saturday,04/23/2016 12:00:00 AM,15:40
160345114,LOST PROPERTY,Monday,04/25/2016 12:00:00 AM,14:00
160345261,LOST PROPERTY,Thursday,01/14/2016 12:00:00 AM,12:00
161020012,LOST PROPERTY,Monday,04-11-2016 00:00,00:01
160171232,LOST PROPERTY,Thursday,02/25/2016 12:00:00 AM,13:00
160346128,LOST PROPERTY,Sunday,04/24/2016 12:00:00 AM,15:00
160346974,LOST PROPERTY,Tuesday,04/19/2016 12:00:00 AM,05:00
160276672,LOST PROPERTY,Friday,03/25/2016 12:00:00 AM,14:30
160348403,LOST PROPERTY,Thursday,04/28/2016 12:00:00 AM,09:00
160173476,LOST PROPERTY,Saturday,02/27/2016 12:00:00 AM,16:00
160349003,LOST PROPERTY,Thursday,04/28/2016 12:00:00 AM,18:20
160350533,LOST PROPERTY,Friday,04/22/2016 12:00:00 AM,18:30
160350743,LOST PROPERTY,Wednesday,04/27/2016 12:00:00 AM,16:00
160353797,LOST PROPERTY,Friday,04/29/2016 12:00:00 AM,18:00
160176414,LOST PROPERTY,Monday,02/29/2016 12:00:00 AM,12:12
160002693,LOST PROPERTY,Friday,01-01-2016 00:00,17:30
160282419,LOST PROPERTY,Wednesday,04-06-2016 00:00,06:30
160283207,LOST PROPERTY,Tuesday,04-05-2016 00:00,16:00
160179167,LOST PROPERTY,Tuesday,03-01-2016 00:00,10:15
160179195,LOST PROPERTY,Monday,02/29/2016 12:00:00 AM,19:45
160362124,LOST PROPERTY,Monday,05-02-2016 00:00,17:00
166005382,LOST PROPERTY,Friday,01-01-2016 00:00,02:00
166009748,LOST PROPERTY,Sunday,01-10-2016 00:00,14:00
160466447,LOST PROPERTY,Tuesday,06-07-2016 00:00,18:00
160365617,LOST PROPERTY,Wednesday,05-04-2016 00:00,08:00
166017939,LOST PROPERTY,Thursday,01/21/2016 12:00:00 AM,14:25
160366132,LOST PROPERTY,Wednesday,05-04-2016 00:00,08:00
160366336,LOST PROPERTY,Friday,01-01-2016 00:00,12:00
166023823,LOST PROPERTY,Thursday,01/28/2016 12:00:00 AM,16:30
160367174,LOST PROPERTY,Friday,04/15/2016 12:00:00 AM,08:30
160182336,LOST PROPERTY,Tuesday,03-01-2016 00:00,12:30
160367908,LOST PROPERTY,Saturday,04/30/2016 12:00:00 AM,22:00
160368376,LOST PROPERTY,Tuesday,05-03-2016 00:00,20:00
160183732,LOST PROPERTY,Sunday,02/14/2016 12:00:00 AM,20:00
160184702,LOST PROPERTY,Tuesday,03-01-2016 00:00,20:00
160250676,LOST PROPERTY,Saturday,03/26/2016 12:00:00 AM,12:00
166052929,LOST PROPERTY,Friday,02/19/2016 12:00:00 AM,22:00
160259377,LOST PROPERTY,Monday,03/28/2016 12:00:00 AM,11:30
160265738,LOST PROPERTY,Wednesday,03/30/2016 12:00:00 AM,14:00
160267035,LOST PROPERTY,Thursday,03/31/2016 12:00:00 AM,11:00
160269564,LOST PROPERTY,Thursday,03/31/2016 12:00:00 AM,18:00
160271133,LOST PROPERTY,Wednesday,03/30/2016 12:00:00 AM,12:00
160271183,LOST PROPERTY,Friday,04-01-2016 00:00,18:30
166067376,LOST PROPERTY,Saturday,03/19/2016 12:00:00 AM,13:56
166068352,LOST PROPERTY,Thursday,03/17/2016 12:00:00 AM,13:07
160273480,LOST PROPERTY,Sunday,04-03-2016 00:00,01:32
160277216,LOST PROPERTY,Saturday,04-02-2016 00:00,22:45
160277943,LOST PROPERTY,Saturday,04-02-2016 00:00,22:00
160281825,LOST PROPERTY,Wednesday,03/16/2016 12:00:00 AM,08:00
160287287,LOST PROPERTY,Wednesday,04-06-2016 00:00,09:00
166082697,LOST PROPERTY,Friday,04-08-2016 00:00,07:21
160289540,LOST PROPERTY,Friday,04-08-2016 00:00,09:00
166084621,LOST PROPERTY,Tuesday,04-12-2016 00:00,14:00
166089433,LOST PROPERTY,Monday,04/18/2016 12:00:00 AM,15:30
160295917,LOST PROPERTY,Sunday,03/20/2016 12:00:00 AM,14:00
160296084,LOST PROPERTY,Sunday,04-10-2016 00:00,17:55
160305099,LOST PROPERTY,Wednesday,04/13/2016 12:00:00 AM,15:00
160310361,LOST PROPERTY,Monday,02/15/2016 12:00:00 AM,00:01
130240403,LOST PROPERTY,Sunday,01-03-2016 00:00,09:57
166107580,LOST PROPERTY,Wednesday,04/20/2016 12:00:00 AM,17:25
166108378,LOST PROPERTY,Friday,05-06-2016 00:00,22:30
166089853,LOST PROPERTY,Monday,04/18/2016 12:00:00 AM,11:00
160378030,LOST PROPERTY,Sunday,05-08-2016 00:00,15:20
160378052,LOST PROPERTY,Sunday,05-08-2016 00:00,15:30
166117363,LOST PROPERTY,Wednesday,05/18/2016 12:00:00 AM,08:55
160378381,LOST PROPERTY,Sunday,05-08-2016 00:00,19:00
160379323,LOST PROPERTY,Wednesday,04/27/2016 12:00:00 AM,11:30
160379878,LOST PROPERTY,Sunday,05-08-2016 00:00,08:30
160377612,LOST PROPERTY,Thursday,05-05-2016 00:00,14:00
160382138,LOST PROPERTY,Sunday,05-08-2016 00:00,12:00
160382207,LOST PROPERTY,Friday,05-06-2016 00:00,16:00
166084687,LOST PROPERTY,Friday,04-08-2016 00:00,20:00
166139646,LOST PROPERTY,Sunday,06/19/2016 12:00:00 AM,13:50
160382360,LOST PROPERTY,Wednesday,05-04-2016 00:00,00:01
166087750,LOST PROPERTY,Wednesday,04/13/2016 12:00:00 AM,16:05
166142423,LOST PROPERTY,Thursday,06/23/2016 12:00:00 AM,22:45
166142627,LOST PROPERTY,Friday,06/24/2016 12:00:00 AM,18:47
160383261,LOST PROPERTY,Friday,03/18/2016 12:00:00 AM,05:00
166143528,LOST PROPERTY,Monday,06/27/2016 12:00:00 AM,18:00
160307001,LOST PROPERTY,Friday,01-08-2016 00:00,12:00
166148023,LOST PROPERTY,Sunday,06/19/2016 12:00:00 AM,22:47
166150391,LOST PROPERTY,Monday,07-04-2016 00:00,17:45
160385427,LOST PROPERTY,Wednesday,05-11-2016 00:00,11:30
160386710,LOST PROPERTY,Wednesday,05-11-2016 00:00,09:40
166162829,LOST PROPERTY,Thursday,07/21/2016 12:00:00 AM,09:43
160310480,LOST PROPERTY,Thursday,04/14/2016 12:00:00 AM,11:00
160388471,LOST PROPERTY,Wednesday,05-11-2016 00:00,13:00
160388619,LOST PROPERTY,Thursday,05-12-2016 00:00,09:30
166167857,LOST PROPERTY,Wednesday,07/27/2016 12:00:00 AM,11:05
160389457,LOST PROPERTY,Thursday,05-12-2016 00:00,15:30
160390357,LOST PROPERTY,Friday,05/13/2016 12:00:00 AM,01:47
166177135,LOST PROPERTY,Monday,07/18/2016 12:00:00 AM,07:27
166178519,LOST PROPERTY,Saturday,08-06-2016 00:00,22:00
166179078,LOST PROPERTY,Sunday,08-07-2016 00:00,12:10
160313456,LOST PROPERTY,Saturday,04/16/2016 12:00:00 AM,10:00
160313763,LOST PROPERTY,Saturday,04/16/2016 12:00:00 AM,17:00
160392381,LOST PROPERTY,Wednesday,05-11-2016 00:00,12:00
166194418,LOST PROPERTY,Saturday,08/20/2016 12:00:00 AM,18:00
166177107,LOST PROPERTY,Thursday,08-04-2016 00:00,21:05
160394531,LOST PROPERTY,Thursday,05-12-2016 00:00,08:30
166147934,LOST PROPERTY,Monday,07-04-2016 00:00,17:00
166156123,LOST PROPERTY,Friday,07-01-2016 00:00,00:01
166214141,LOST PROPERTY,Thursday,08/25/2016 12:00:00 AM,18:00
166214599,LOST PROPERTY,Saturday,09-10-2016 00:00,18:22
160318246,LOST PROPERTY,Monday,04/18/2016 12:00:00 AM,12:30
160397030,LOST PROPERTY,Saturday,03/26/2016 12:00:00 AM,22:00
166198658,LOST PROPERTY,Saturday,08/27/2016 12:00:00 AM,20:00
160397660,LOST PROPERTY,Sunday,05/15/2016 12:00:00 AM,14:30
166225364,LOST PROPERTY,Tuesday,09/27/2016 12:00:00 AM,17:00
160399939,LOST PROPERTY,Thursday,05-05-2016 00:00,17:00
160399995,LOST PROPERTY,Monday,05/16/2016 12:00:00 AM,01:00
160400188,LOST PROPERTY,Saturday,04/23/2016 12:00:00 AM,17:00
160321001,LOST PROPERTY,Monday,04/18/2016 12:00:00 AM,20:00
160359234,LOST PROPERTY,Friday,04/29/2016 12:00:00 AM,20:00
160321120,LOST PROPERTY,Tuesday,04/19/2016 12:00:00 AM,11:20
160401073,LOST PROPERTY,Saturday,05/14/2016 12:00:00 AM,16:30
166233373,LOST PROPERTY,Monday,10-10-2016 00:00,11:00
160322297,LOST PROPERTY,Tuesday,04/19/2016 12:00:00 AM,15:47
166240663,LOST PROPERTY,Friday,10-07-2016 00:00,19:00
166241520,LOST PROPERTY,Monday,10-03-2016 00:00,17:30
160403740,LOST PROPERTY,Friday,04/22/2016 12:00:00 AM,12:00
166192133,LOST PROPERTY,Saturday,08/13/2016 12:00:00 AM,22:00
166243764,LOST PROPERTY,Monday,10/24/2016 12:00:00 AM,12:00
160404356,LOST PROPERTY,Sunday,04/24/2016 12:00:00 AM,13:30
160404613,LOST PROPERTY,Sunday,05/15/2016 12:00:00 AM,11:00
160404685,LOST PROPERTY,Tuesday,05/17/2016 12:00:00 AM,15:00
166248162,LOST PROPERTY,Saturday,09/17/2016 12:00:00 AM,19:00
160325279,LOST PROPERTY,Wednesday,04/20/2016 12:00:00 AM,17:45
160407140,LOST PROPERTY,Sunday,05/15/2016 12:00:00 AM,22:00
160407225,LOST PROPERTY,Tuesday,05/17/2016 12:00:00 AM,11:00
166236571,LOST PROPERTY,Sunday,09/25/2016 12:00:00 AM,02:00
166253149,LOST PROPERTY,Thursday,11-03-2016 00:00,22:00
166208069,LOST PROPERTY,Thursday,08/25/2016 12:00:00 AM,19:00
166260796,LOST PROPERTY,Sunday,11-06-2016 00:00,02:10
160409629,LOST PROPERTY,Thursday,05/19/2016 12:00:00 AM,07:00
166246649,LOST PROPERTY,Thursday,09/29/2016 12:00:00 AM,16:30
166263455,LOST PROPERTY,Wednesday,11-09-2016 00:00,23:35
166216056,LOST PROPERTY,Saturday,09/17/2016 12:00:00 AM,02:23
160409964,LOST PROPERTY,Sunday,05-08-2016 00:00,15:00
166250151,LOST PROPERTY,Thursday,10/27/2016 12:00:00 AM,17:00
166251375,LOST PROPERTY,Friday,10/14/2016 12:00:00 AM,11:00
160411878,LOST PROPERTY,Thursday,05/19/2016 12:00:00 AM,20:30
166264221,LOST PROPERTY,Friday,11-11-2016 00:00,18:55
166236703,LOST PROPERTY,Friday,08/19/2016 12:00:00 AM,15:00
160415795,LOST PROPERTY,Thursday,05/19/2016 12:00:00 AM,15:30
166240629,LOST PROPERTY,Friday,10-07-2016 00:00,14:43
166289661,LOST PROPERTY,Saturday,12-10-2016 00:00,16:24
166291428,LOST PROPERTY,Saturday,12-10-2016 00:00,16:00
166291650,LOST PROPERTY,Friday,12-09-2016 00:00,22:02
160416185,LOST PROPERTY,Thursday,05/19/2016 12:00:00 AM,12:00
166243736,LOST PROPERTY,Sunday,10/23/2016 12:00:00 AM,14:15
160416737,LOST PROPERTY,Saturday,05/21/2016 12:00:00 AM,19:30
160334800,LOST PROPERTY,Saturday,04/23/2016 12:00:00 AM,21:00
160336044,LOST PROPERTY,Tuesday,04/19/2016 12:00:00 AM,22:00
160336981,LOST PROPERTY,Sunday,04/24/2016 12:00:00 AM,16:00
160419775,LOST PROPERTY,Monday,05/23/2016 12:00:00 AM,04:00
160339026,LOST PROPERTY,Saturday,04/23/2016 12:00:00 AM,10:00
160423760,LOST PROPERTY,Thursday,03/24/2016 12:00:00 AM,00:01
160424025,LOST PROPERTY,Thursday,05/19/2016 12:00:00 AM,13:00
160341225,LOST PROPERTY,Monday,04/25/2016 12:00:00 AM,09:30
160424718,LOST PROPERTY,Thursday,05/19/2016 12:00:00 AM,18:30
160341510,LOST PROPERTY,Saturday,04/23/2016 12:00:00 AM,10:00
160424843,LOST PROPERTY,Saturday,05/14/2016 12:00:00 AM,11:00
166279866,LOST PROPERTY,Sunday,11/27/2016 12:00:00 AM,00:01
160426231,LOST PROPERTY,Tuesday,05/24/2016 12:00:00 AM,22:40
170004504,LOST PROPERTY,Tuesday,11-01-2016 00:00,08:00
160428964,LOST PROPERTY,Saturday,05/14/2016 12:00:00 AM,18:00
160430107,LOST PROPERTY,Sunday,05/22/2016 12:00:00 AM,09:00
160346598,LOST PROPERTY,Thursday,04/14/2016 12:00:00 AM,13:00
160346786,LOST PROPERTY,Thursday,04/28/2016 12:00:00 AM,08:10
160347875,LOST PROPERTY,Wednesday,04/13/2016 12:00:00 AM,23:00
160394058,LOST PROPERTY,Sunday,05-08-2016 00:00,22:00
160348221,LOST PROPERTY,Tuesday,04/26/2016 12:00:00 AM,12:00
160349332,LOST PROPERTY,Thursday,04/28/2016 12:00:00 AM,23:00
160436127,LOST PROPERTY,Friday,05/27/2016 12:00:00 AM,10:00
160437006,LOST PROPERTY,Friday,05/27/2016 12:00:00 AM,15:00
160437103,LOST PROPERTY,Saturday,05/28/2016 12:00:00 AM,16:30
160438725,LOST PROPERTY,Friday,05/13/2016 12:00:00 AM,11:00
160438935,LOST PROPERTY,Sunday,05/29/2016 12:00:00 AM,12:36
160439080,LOST PROPERTY,Sunday,05/29/2016 12:00:00 AM,02:00
160353587,LOST PROPERTY,Friday,04/29/2016 12:00:00 AM,18:00
160443677,LOST PROPERTY,Saturday,05/28/2016 12:00:00 AM,15:00
160444653,LOST PROPERTY,Tuesday,04/26/2016 12:00:00 AM,07:00
